pmid,geneId,diseaseId,label
22248279,3756,D012516,1
22253756,51312,D000740,1
22264704,6792,D012640,1
22276206,3953,D009765,1
22280800,5744,D019512,1
22282074,238,D002289,1
22284829,91851,C562829,1
22285377,8892,D056784,1
22286173,100048912,D002532,1
22286173,1909,D002532,1
22286212,3596,D006689,1
22286214,4544,D003924,1
22286216,3020,D005909,1
22286216,8358,D005909,1
22286216,3020,D005910,1
22286216,8358,D005910,1
22287727,5728,D008223,1
22293942,9446,D007938,1
22293942,9446,D008171,1
22295117,959,D009336,1
22300504,7099,D007249,1
22300504,7099,D055370,1
22306368,119391,D001749,1
22306368,2950,D001749,1
22306368,2954,D001749,1
22306368,360,D001749,1
22306652,9734,D020521,1
22306653,129563,C536399,1
22308467,2691,D011654,1
22311042,5243,D001943,1
22311042,5243,D007680,1
22311042,5243,D019337,1
22313999,267,D000544,1
22322885,2173,D001943,1
22322885,6257,D001943,1
22335191,183,D006332,1
22335191,51548,D006332,1
22341972,55532,C548016,1
22343140,4204,D015518,1
22348037,6774,D010190,1
22349312,3091,D006973,1
22349312,3162,D006973,1
22349312,5743,D006973,1
22350046,1896,D053358,1
22350154,7390,D017092,1
22353293,56652,C535523,1
22355530,6622,D010300,1
22355640,5919,D018149,1
22363678,10411,D029424,1
22366785,9939,C536940,1
22366786,10049,D049288,1
22366787,6595,C536116,1
22370636,5290,D001943,1
22371261,8856,D007567,1
22381205,29102,D007248,1
22381205,23405,D009845,1
22383795,595,D020522,1
22385256,5743,D013274,1
22386814,3146,D007249,1
22396660,10636,D053040,1
22396660,160851,D053040,1
22396772,29126,D006528,1
22398176,22,C536358,1
22407999,3480,D018268,1
22409268,2322,D015470,1
22410118,3569,D003092,1
22426308,57492,C536436,1
22426308,6595,C536436,1
22426308,6597,C536436,1
22426308,6598,C536436,1
22426308,6605,C536436,1
22426308,8289,C536436,1
22426309,57492,C536436,1
22428042,100048912,D005901,1
22430074,5743,D006869,1
22430074,9536,D006869,1
22430674,55691,D000544,1
2243141,1535,D006105,1
22436048,2984,D003967,1
22438815,120892,D010300,1
22438815,1609,D010300,1
22444671,9487,C536729,1
22446963,10678,D001172,1
22446963,122618,D001172,1
22446963,1437,D001172,1
22446963,306,D001172,1
22446963,4794,D001172,1
22446963,5771,D001172,1
22446963,84159,D001172,1
22446963,9308,D001172,1
22446963,10678,D006111,1
22446963,84159,D006111,1
22446963,306,D008180,1
22447717,25792,C566572,1
22450360,1497,D003554,1
22452651,183,D006973,1
22452940,10550,D013274,1
22452940,7515,D013274,1
22452962,2066,D001943,1
22455587,540,D006527,1
22455587,538,D007706,1
22461308,55636,D058747,1
22461411,2592,D005693,1
22462537,55636,D058747,1
22464250,5144,C538179,1
22464250,5573,C538179,1
22466612,1161,D003057,1
22466612,2074,D003057,1
22467300,246,D006973,1
22472174,23635,D005909,1
22473048,7124,D054556,1
22479419,4790,D012559,1
22482804,57178,D003424,1
22482804,8651,D003424,1
22482804,57178,D011565,1
22482804,8651,D011565,1
22484627,3215,D009765,1
22484628,4297,D000230,1
22484628,5290,D000230,1
22484628,58508,D000230,1
22484628,7157,D000230,1
22484628,79633,D000230,1
22484628,8289,D000230,1
22484628,4297,D013274,1
22484628,5290,D013274,1
22484628,58508,D013274,1
22484628,7157,D013274,1
22484628,79633,D013274,1
22484628,8289,D013274,1
22488715,6834,D007888,1
22490277,5444,D001321,1
22490514,3162,D013274,1
22503633,9742,C535463,1
22507317,351,D000544,1
22507317,5663,D000544,1
22513348,5053,D010661,1
22515166,9997,C565784,1
22522420,729920,D058494,1
22523472,23411,D001932,1
22526846,5053,D010661,1
22531848,6696,D001943,1
22532851,4204,D015518,1
22533655,6530,D006973,1
22544365,51010,C548069,1
22547773,6240,D018268,1
22552503,3570,D002289,1
22558097,54658,D000755,1
22560091,2773,C538270,1
22560297,1482,C563028,1
22561515,26585,D011125,1
22561517,3660,D006528,1
22561517,4780,D006528,1
22561517,6197,D006528,1
22561517,8289,D006528,1
22561518,10019,D014820,1
22561518,10766,D014820,1
22561518,116449,D014820,1
22561518,4157,D014820,1
22561518,60468,D014820,1
22561518,64135,D014820,1
22561518,64375,D014820,1
22561518,6503,D014820,1
22561518,840,D014820,1
22561518,941,D014820,1
22561518,960,D014820,1
22564066,2944,D011471,1
22564066,2952,D011471,1
22564066,6648,D011471,1
22565185,4868,C535761,1
22565185,7827,C535761,1
22565294,540,D006527,1
22566624,84444,D010003,1
22568572,238,D002289,1
22568572,27436,D002289,1
22569286,406985,D016889,1
22572619,581,D001943,1
2257303,3690,D054098,1
22581667,164656,C562385,1
22582013,56975,C535282,1
22613662,6609,D052537,1
22619562,207,D008175,1
22627062,4780,D056486,1
22634751,1028,D001506,1
22634755,10714,D015179,1
22634756,196528,D006528,1
22634756,4297,D006528,1
22634756,57492,D006528,1
22634756,58508,D006528,1
22634756,8289,D006528,1
2263616,435,D056807,1
22644586,2548,D006009,1
22645130,6506,D009410,1
22647887,29108,D000419,1
22647887,834,D000419,1
22647887,29108,D007674,1
22647887,834,D007674,1
22647887,29108,D020138,1
22647887,834,D020138,1
22664332,538,D007706,1
22668561,3868,D053549,1
22675468,81037,C538231,1
22675468,81037,D002289,1
22675488,7157,D006528,1
22676651,2548,D006009,1
22677543,540,D006527,1
22683712,221692,D020326,1
22683712,23245,D020326,1
22683712,4035,D020326,1
22683712,4209,D020326,1
22683712,79054,D020326,1
22684020,4780,D002289,1
22684020,9817,D002289,1
22688000,7498,D007511,1
22695177,538,D007706,1
22696596,25878,D002289,1
22703878,79092,D010916,1
22713522,238,D002289,1
22723333,5573,C538179,1
22727576,114327,D020190,1
22729224,10000,C566381,1
22729224,5290,C566381,1
22729224,5296,C566381,1
22729508,8892,D056784,1
22733820,7780,C564286,1
22737229,3113,D006509,1
22737229,3115,D006509,1
22743654,238,D002292,1
22747749,4524,D001749,1
22747749,57412,D001749,1
22751097,221692,D003324,1
22751097,283450,D003324,1
22751097,2982,D003324,1
22751097,490,D003324,1
22751097,6943,D003324,1
22751098,1956,D002289,1
22751098,558,D002289,1
22753205,183,D006973,1
22753205,475,D006973,1
22754043,145270,D007319,1
22766507,7486,D014898,1
22772371,7042,D017545,1
22773013,4193,D007248,1
22773013,7157,D007248,1
22773758,2592,D005693,1
22787412,1956,D002289,1
22797725,1591,D008175,1
22803570,2629,D020961,1
22807686,2897,D006528,1
22808199,7422,D011507,1
22808199,7422,D057049,1
22808199,7422,D058186,1
22808498,4318,D010518,1
22820079,3110,C536221,1
22822036,3425,D008059,1
22825968,2661,D011085,1
22825968,9210,D011085,1
22825968,659,D017588,1
22842231,64802,D057130,1
22842232,478,C536589,1
22872058,3242,D056486,1
22872058,383,D056486,1
22875613,2260,D009196,1
22875613,26127,D009196,1
22875613,613,D009196,1
22875613,7750,D009196,1
22879928,23435,D000690,1
22885925,2492,D011085,1
22887466,238,D002289,1
22887466,3845,D002289,1
22889924,85301,D005879,1
22891239,774,D010523,1
22892281,7421,D001943,1
22898132,43,D006130,1
22898350,11315,D010300,1
22919003,10568,D002289,1
22919003,6098,D002289,1
22919003,6385,D002289,1
22919003,972,D002289,1
22921461,7124,D009410,1
22922033,4323,C536709,1
22922875,1301,D015812,1
22922875,144100,D015812,1
22926142,114327,D020190,1
22932897,238,D009447,1
22941188,1387,D055752,1
22941188,2033,D055752,1
22941188,2045,D055752,1
22941188,2260,D055752,1
22941188,4297,D055752,1
22941188,5728,D055752,1
22941188,5925,D055752,1
22941188,7157,D055752,1
22941188,9353,D055752,1
22941191,389421,D009447,1
22941191,57531,D009447,1
22949511,60681,C537406,1
22954507,238,D002289,1
22959135,383,D020162,1
22960999,125,C562729,1
22960999,217,C562729,1
22961961,100048912,D002532,1
22968692,238,D002289,1
22968692,238,D009447,1
22968692,238,D017728,1
22977509,4049,D018805,1
22978711,80331,D009472,1
22980554,238,C538231,1
22980554,27436,C538231,1
22992316,538,D007706,1
22995157,1543,D006973,1
23000450,590,D009765,1
23000450,590,D015228,1
23001124,2099,D001943,1
23001124,3169,D001943,1
23017109,120892,D010300,1
23020724,238,D002289,1
23022600,590,D000544,1
23023331,10518,C563720,1
23023332,6497,D001014,1
23028356,219790,D001172,1
23028356,4794,D001172,1
23028483,9173,D001249,1
23031807,4210,D010505,1
23033274,5144,C538179,1
23036488,2322,D015470,1
23037695,11315,D010300,1
23041323,151306,D003248,1
23042115,1806,D012559,1
23042115,23339,D012559,1
23042115,3908,D012559,1
23042115,8295,D012559,1
23042116,389421,D009447,1
23042116,4613,D009447,1
23042117,1445,D008180,1
23042211,1718,D000544,1
23043190,5144,C538179,1
23043190,5573,C538179,1
23056169,4524,D009436,1
23063927,2050,D001943,1
23063927,43,D001943,1
23063927,4311,D001943,1
23063927,590,D001943,1
23064416,79719,D007645,1
23066499,200879,C536745,1
23066499,200879,D007039,1
23073171,590,D009765,1
23077460,2056,D000740,1
23086396,57582,D017034,1
2309142,5053,D010661,1
23092984,167681,D001714,1
23092984,8650,D001714,1
23103450,3757,D008133,1
23104005,10481,D011471,1
23104006,9687,D004715,1
23104007,23435,D000690,1
23104007,51163,D000690,1
23104008,1030,D003324,1
23104008,3087,D003924,1
23104008,54901,D003924,1
23104008,6934,D003924,1
23104008,79068,D003924,1
23104008,1493,D006111,1
23131552,253650,D008175,1
23138228,1021,D008527,1
23143594,10498,D011565,1
23143594,117289,D011565,1
23143594,23586,D011565,1
23143594,6774,D011565,1
23143594,79092,D011565,1
23143594,85463,D011565,1
23143594,864,D011565,1
23143595,3399,D002051,1
23146748,231,D016889,1
23146748,57016,D016889,1
23146760,7040,D009362,1
23149847,966,C567355,1
23150908,54209,D000544,1
23160099,27241,D003398,1
23160099,650,D003398,1
23164921,3458,D007249,1
23169578,29914,C535475,1
2317787,590,D005909,1
2317787,590,D009447,1
23180569,2662,D001943,1
23180569,652,D001943,1
23180569,659,D001943,1
23180569,90,D001943,1
23181788,3117,D001249,1
23183084,6715,D004715,1
23195492,6323,D004831,1
23200943,1583,D016889,1
23200943,3294,D016889,1
23200943,5241,D016889,1
23200943,6716,D016889,1
23200943,6770,D016889,1
23202126,9201,D015179,1
23202128,57492,D009447,1
23202128,8289,D009447,1
23209555,6532,D003072,1
23213263,2099,D007248,1
23222558,3859,D053559,1
23222956,26040,C536632,1
23222956,26040,D054438,1
23222957,57724,D007153,1
23222957,57724,D009202,1
23222957,57724,D017496,1
23235335,540,D006527,1
23237741,673,D008545,1
23242368,6775,D006528,1
23254390,25836,D003635,1
23262392,6505,D012640,1
23266196,55750,C538280,1
23266196,6648,C538280,1
23269601,3600,D002446,1
23273569,3636,C537122,1
23278621,3872,D053549,1
23280837,3752,C537198,1
23291559,3775,D006965,1
23291585,3117,D007898,1
23291585,3123,D007898,1
23291911,2516,D010051,1
23304067,7401,D052245,1
23313954,4665,D054364,1
23313954,6778,D054364,1
23313955,23451,C536494,1
23315858,6648,D011471,1
23316056,4601,D007674,1
23333878,540,D006527,1
23334463,6575,C536275,1
23334666,11200,D009447,1
23334666,238,D009447,1
23334666,4613,D009447,1
23334666,4893,D009447,1
23334666,546,D009447,1
23334666,5781,D009447,1
23334666,580,D009447,1
23334666,65018,D009447,1
23334667,207,D008579,1
23334667,4771,D008579,1
23334667,6608,D008579,1
23337360,196,D011014,1
23337360,196,D018496,1
23342035,1588,D001943,1
23348005,3576,D005234,1
23348005,7124,D005234,1
23348739,2312,D003876,1
23349225,2122,D010024,1
23349696,7474,D008175,1
23353776,3081,D000474,1
23354436,7291,D000168,1
23354436,6938,D003398,1
23354438,2195,D005909,1
23354438,2195,D006258,1
23354438,2195,D015179,1
23354439,2077,D001139,1
23354439,2077,D003398,1
23354439,2077,D007805,1
23354439,2077,D019465,1
23364391,2670,D038261,1
23375450,50616,D056486,1
23376476,4968,D007248,1
23377183,22978,D054198,1
23382809,23731,D012559,1
23382809,607,D012559,1
23382965,6774,D009362,1
23382965,174,D013274,1
23382965,6774,D013274,1
23389445,9582,D001943,1
23391542,847,D006980,1
23391614,9420,D005234,1
23405127,23671,D011471,1
23406939,710,C538173,1
23406939,710,D054179,1
23416241,3559,C565232,1
23416519,476,D000236,1
23416519,492,D000236,1
23416519,476,D006929,1
23416519,492,D006929,1
23416519,476,D006973,1
23416519,492,D006973,1
23417626,3481,D018268,1
23418070,10908,D018877,1
23418481,2395,D005621,1
23423674,1174,C563739,1
23423674,1174,D002780,1
23423984,57217,C562441,1
23426975,2626,D065630,1
23430897,3081,D000474,1
23430901,5498,D046350,1
23432625,2767,D008545,1
23432625,2776,D008545,1
23432625,4893,D008545,1
23432625,673,D008545,1
23433214,7421,D007855,1
23439489,2131,D005097,1
23439489,2132,D005097,1
23441843,4780,D011471,1
23444262,5396,C537996,1
23444262,5396,D063173,1
23455491,347735,D000437,1
23455637,79068,D008545,1
23456092,125,D000437,1
23462331,2581,D007965,1
23471186,2740,D006965,1
23471613,5173,C537201,1
23472874,120892,D010300,1
23474815,54715,D012030,1
23479567,9780,C536764,1
23480133,6850,D015140,1
23482656,3116,D002583,1
23486466,5949,D012174,1
23487776,9780,C536764,1
23496005,137886,D009290,1
23499309,7471,D010024,1
23500671,4613,D009447,1
23502781,147381,D006976,1
23502781,659,D006976,1
23502783,595,D009101,1
23512250,10320,D054198,1
23512250,84159,D054198,1
23518311,7317,C535380,1
23523557,8989,D006930,1
23523557,8989,D053201,1
23523951,1956,D001749,1
23523951,1956,D008175,1
23527093,11186,D001745,1
23527093,7078,D001745,1
23527093,11186,D012552,1
23527093,7078,D012552,1
23533247,7153,D018268,1
23535731,7015,D001943,1
23535731,7015,D010051,1
23535911,80339,D065626,1
23536361,111,D009202,1
23536361,6648,D009202,1
23542697,9681,C565785,1
23550058,6567,C537047,1
23553477,80224,C537475,1
23555575,11156,D003110,1
23561848,6576,C535306,1
23563609,196475,D009765,1
23563609,3953,D009765,1
23563609,55690,D009765,1
23563609,5583,D009765,1
23563754,366,D015473,1
23564646,4780,D017449,1
23566282,23064,C537308,1
23569312,1019,D008080,1
23570914,4780,D011658,1
23571587,10347,D000544,1
2358296,3251,D007926,1
23584600,673,D008545,1
23585556,1956,D018268,1
23585556,673,D018268,1
23585556,7157,D018268,1
23587417,673,D008545,1
23587913,3712,C538167,1
23593118,23301,D011471,1
23593118,54790,D011471,1
23602965,7222,D001714,1
23602965,7226,D001714,1
23603006,5465,D065626,1
23603006,6720,D065626,1
23603762,1778,D008831,1
23603762,3796,D008831,1
23603762,3800,D008831,1
23603762,7283,D008831,1
23603762,1778,D054220,1
23603762,3796,D054220,1
23603762,3800,D054220,1
23603762,7283,D054220,1
23621182,596,D001943,1
23624525,56241,D000690,1
23627780,7124,C535932,1
23628959,26040,D009190,1
23634741,710,D054179,1
23639522,348,D050197,1
23643483,2938,D065626,1
23643483,2944,D065626,1
23643483,2950,D065626,1
23643483,2952,D065626,1
23644492,25800,C562729,1
23649842,283238,D058186,1
23650378,4846,D020345,1
23650378,7099,D020345,1
23656586,2776,D013341,1
23656586,2776,D019339,1
23656646,7471,D010024,1
2365824,5184,D056732,1
23665422,8437,D007674,1
23665422,9365,D007674,1
23666239,27306,C563236,1
23666239,55159,C563236,1
23666239,8379,C563236,1
23666240,1618,C563236,1
23666240,5307,C563236,1
23666240,63978,C563236,1
23666529,102,C562924,1
23666920,4000,D011371,1
23685748,3426,D008268,1
23704919,367,D011471,1
23704919,4609,D011471,1
23705020,3077,D006432,1
23708187,1106,D004827,1
23708187,6323,D004827,1
23708187,6326,D004827,1
23708187,6334,D004827,1
23708187,8831,D004827,1
23708190,55534,D006330,1
23714322,2916,C536122,1
23724780,5292,D005909,1
23727623,7035,D000402,1
23727623,7035,D000860,1
23727861,51341,D011471,1
23727862,2914,D012516,1
23731537,5159,C562978,1
23734232,7852,C536697,1
23734343,5371,D015473,1
2373757,57216,D009436,1
23743246,2670,D038261,1
23749988,8398,D019150,1
23756445,8905,C535773,1
23758643,4763,D009456,1
23770000,4171,D003110,1
23770102,2628,C567192,1
23776493,3799,D003920,1
23776493,547,D003920,1
23785305,9790,D004476,1
23789284,540,D006527,1
23792259,5053,D010661,1
23792957,11315,D010300,1
23801938,182,D016738,1
23802516,2767,C537146,1
23811326,8431,D006528,1
23811326,9971,D006528,1
23812909,2260,C564484,1
23815679,3145,D017118,1
23816408,4607,D002312,1
23818598,346562,D007248,1
23818598,83756,D007248,1
23825949,1540,D008088,1
23832011,26040,D054429,1
23832011,3718,D054429,1
23832012,26040,C536632,1
23832012,26040,D007951,1
23843956,540,D006527,1
23845849,6774,D010190,1
23845851,442894,D012516,1
23851158,5467,D005234,1
23855588,3872,D053549,1
23866957,710,D054179,1
23867347,2735,D015473,1
23867347,2736,D015473,1
23867347,6608,D015473,1
23867582,2877,D009362,1
23872634,23493,D053840,1
23872634,6331,D053840,1
23872634,6336,D053840,1
23874772,5243,D006330,1
23877794,4869,D015470,1
23892605,4204,D015518,1
23895425,2184,D020176,1
23906301,2322,D015470,1
23906301,596,D015470,1
23910795,462,D020152,1
23913001,3762,D000236,1
23913001,776,D000236,1
23913001,776,D006929,1
23913004,3762,D000236,1
23913004,476,D000236,1
23913004,489,D000236,1
23913004,776,D000236,1
23918290,4488,C565753,1
23921149,999,D001943,1
23922739,8878,D008268,1
23922874,10135,D015179,1
23922874,407017,D015179,1
23933737,6641,D009216,1
23933737,9839,D009216,1
23933818,2903,D004827,1
23933819,2903,D019305,1
23936038,2658,D006528,1
23937595,2557,D003924,1
23939468,6575,C536275,1
23941260,23064,C537308,1
23942199,140803,C566593,1
23950218,54658,D006932,1
23950865,1469,D006255,1
23951099,4968,C538231,1
23955596,1357,D050500,1
23955597,170680,D009101,1
23955597,23492,D009101,1
23955597,23495,D009101,1
23955599,10735,D007951,1
23955599,5885,D007951,1
23955599,8243,D007951,1
23955599,9126,D007951,1
23958962,9612,D019970,1
23958962,9679,D019970,1
23962110,3458,D015459,1
23962110,3558,D015459,1
23962110,3565,D015459,1
23962110,3586,D015459,1
23962110,50943,D015459,1
23962720,5789,D004827,1
23968727,25,D063646,1
23968727,406986,D063646,1
23974653,875,D006712,1
23977009,2693,D000437,1
23981774,875,D006712,1
23992562,54658,C536213,1
23992562,54658,D003414,1
24000151,4854,D046589,1
24013571,6261,D008305,1
24022297,1584,C535978,1
24028651,358,D012772,1
24036950,718,D008268,1
24038909,5921,C564254,1
24039817,1760,D009222,1
24039817,4154,D009222,1
24039817,1760,D009223,1
24043878,5973,D012559,1
24046328,3949,D017544,1
2404862,3827,D007022,1
24055001,189,C536414,1
24055495,3643,D000544,1
24055495,6517,D000544,1
24070676,3766,D009103,1
24070676,361,D009471,1
24070732,4155,D004681,1
24073655,5498,D046350,1
24075420,4968,D001927,1
24076601,101669767,D009362,1
24076601,101669767,D011471,1
24076603,54551,D001321,1
24076603,54551,D011218,1
24086573,57817,D000740,1
24091600,9971,D008113,1
24097666,7494,D005234,1
24097666,7494,D065626,1
24097666,8614,D065626,1
24098442,1947,D007249,1
24098442,1947,D009765,1
24105702,4535,C537475,1
24113175,27242,D000690,1
24113175,27242,D005911,1
24116927,3559,C565232,1
24121789,10735,D001749,1
24121792,10460,D001749,1
24121792,10735,D001749,1
24121792,2261,D001749,1
24121792,9700,D001749,1
24121792,10460,D002295,1
24121792,10735,D002295,1
24121792,2261,D002295,1
24121792,9700,D002295,1
24130121,5429,C536766,1
24134957,8202,D001859,1
24136356,5293,C585640,1
24154489,673,D008545,1
24160850,2322,D015473,1
24162737,348,D000544,1
24166829,435,D056807,1
24172246,617,C537633,1
24185510,2099,D001943,1
24185510,2099,D016889,1
24185512,2099,D001943,1
24195502,5618,D006966,1
24210189,10253,D008171,1
24212883,125893,D011565,1
24212883,149233,D011565,1
24212883,2706,D011565,1
24212883,51752,D011565,1
24212883,79092,D011565,1
24212883,84648,D011565,1
24213632,2982,D013927,1
24221535,10,D001749,1
24224048,659,D006976,1
24241537,10111,D001249,1
24241537,222256,D001249,1
24241537,55876,D001249,1
24241537,90865,D001249,1
24241537,9173,D001249,1
24244343,378938,D009362,1
24247255,10558,D009477,1
24252177,23411,D014855,1
24252177,57805,D014855,1
24286936,3565,D005355,1
24291220,57465,C563052,1
24291744,54822,D007669,1
24291744,54822,D010243,1
24313545,6648,D001172,1
24316125,84572,C565367,1
24330405,1375,D006332,1
24337657,72,C536138,1
24342267,183,D006332,1
24342267,183,D006973,1
24349381,3091,D001943,1
24349381,4829,D001943,1
24362817,6598,C536641,1
24362817,8216,C536641,1
24367056,6392,C565375,1
24370436,6348,D050197,1
24370436,6351,D050197,1
24374061,65018,D010300,1
24390282,10481,D011471,1
24390282,222546,D011471,1
24412703,5443,D000860,1
24412703,5443,D008545,1
24413733,1499,D003397,1
24413733,673,D003397,1
24415674,2593,C537622,1
24418703,1812,D006948,1
24418703,1813,D006948,1
24427140,5213,D006014,1
24440569,2852,D001943,1
24448986,4092,D015179,1
24449422,9970,D008113,1
24456027,710,D056829,1
24465666,4843,D004646,1
24465666,4843,D007249,1
24467950,1956,D002289,1
24468074,478,C535351,1
24475105,406894,D001943,1
24478430,148022,D018357,1
24478430,23098,D018357,1
24485160,4000,D052496,1
24486069,23194,D001249,1
24500903,210,D011471,1
24508941,2697,C563160,1
24509477,29072,D007938,1
24514567,347689,D000856,1
24520335,151056,D001172,1
24521565,1130,D002609,1
24526162,2322,D015470,1
24529145,3949,D006938,1
24531328,53345,D065626,1
24531328,80339,D065626,1
24531329,23394,D001321,1
24536089,1584,C535978,1
2455169,5443,D006973,1
24561095,6261,D020512,1
24561306,2056,D058186,1
24566826,6785,C535738,1
24582596,5071,D010300,1
24584071,169026,D003924,1
24586243,3479,D011471,1
24586243,3486,D011471,1
24586289,5158,D012162,1
24604347,7423,D010190,1
24614111,1317,D006976,1
24614111,4015,D006976,1
24614111,538,D006976,1
24627433,538,D007706,1
24633157,5335,D006394,1
24633157,5787,D006394,1
24633158,53345,D009203,1
24633463,6720,D065626,1
24646716,101,D056486,1
24648384,4322,C537353,1
24648988,653220,D003528,1
24658002,6597,D010051,1
24658002,6597,D018288,1
2465858,914,D009404,1
24663062,8787,D004409,1
24663666,54209,D000544,1
24676022,72,C536138,1
24676634,5076,C537168,1
24676999,1639,C566822,1
24680727,8074,C566870,1
24691439,1649,D009798,1
24705250,90,D001254,1
24705252,90,D005910,1
24705253,894,C566381,1
24705254,90,D005910,1
24705274,1588,C537436,1
24712521,84159,D064420,1
24713091,8647,D002779,1
24714768,29949,D051436,1
24714768,3934,D051436,1
24716982,4017,C562729,1
24726177,2588,D009085,1
24726473,63895,C535910,1
24726473,63895,C537288,1
24726473,63895,C537737,1
24728293,8854,D010003,1
24728294,200315,D001943,1
24728294,9582,D001943,1
24742911,2670,D038261,1
2475424,2,D008171,1
24755467,7428,D002292,1
24777424,72,D007418,1
24782617,23411,D003092,1
24782617,3479,D003092,1
2479017,5354,D020371,1
24793135,4654,D018233,1
24793789,6794,C538231,1
24794707,58508,D015470,1
24795235,2150,D007249,1
24795235,3576,D007249,1
24795235,4313,D007249,1
24795235,4318,D007249,1
24814349,6833,D044903,1
24816253,1496,D013274,1
24816253,2737,D013274,1
24816253,387,D013274,1
24816253,4588,D013274,1
24816253,54894,D013274,1
24816253,7157,D013274,1
24816253,8289,D013274,1
24816253,999,D013274,1
24816255,387,D013274,1
24819633,6648,D003928,1
24836451,26227,C536405,1
24859337,4609,D002971,1
24859337,4609,D002972,1
24881494,1639,C566822,1
24892806,4645,C537470,1
24893714,1543,D018496,1
24893714,1543,D055370,1
24901380,4864,D008107,1
24914498,1736,D019871,1
24938310,161514,D017889,1
24938310,4016,D017889,1
24943344,23682,D057180,1
24944815,359,D018500,1
24962325,27340,D000437,1
24962325,54622,D000437,1
24965170,183,D006973,1
24969679,8647,C535934,1
24974848,2969,C536905,1
24974848,1029,D013945,1
24974848,1540,D013945,1
24974848,55193,D013945,1
24974848,7157,D013945,1
24974848,8314,D013945,1
24986516,1029,D021441,1
24997987,3117,D004931,1
24997987,3119,D004931,1
24997988,26005,D009958,1
25002079,3569,D006527,1
25002079,3576,D006527,1
25002079,3586,D006527,1
25002079,7124,D006527,1
25009551,6311,D058729,1
25017104,440854,D057765,1
25020133,3269,D050197,1
25020133,348,D050197,1
2502780,100,D006940,1
25038754,57561,D001943,1
25038754,9055,D001943,1
25042611,53335,D000755,1
25050994,4524,D002318,1
25053825,2322,D015470,1
25054547,590,C537417,1
25054547,590,D001049,1
25064009,2629,D010300,1
25064009,6622,D010300,1
25086664,7157,C535575,1
25086665,3651,D010190,1
25086665,7015,D010190,1
25086665,84133,D010190,1
25092592,8200,C537093,1
25093829,2296,D013771,1
25093829,2303,D013771,1
25093829,6899,D013771,1
25093829,8928,D013771,1
25093829,9464,D013771,1
2509518,4609,D008228,1
2509518,596,D008228,1
2510358,7498,D011655,1
2510358,847,D011655,1
2510358,7498,D013921,1
25108285,4547,D000012,1
25108385,7172,D007970,1
25108386,149233,D014607,1
25109342,328,D006528,1
2511845,7299,D016115,1
2514002,5327,D006470,1
2514002,5327,D020521,1
25145502,817,D002289,1
25150141,54822,D008103,1
25151356,131965,D001943,1
25151356,1374,D001943,1
25151356,152273,D001943,1
25151356,196403,D001943,1
25151356,3692,D001943,1
25151356,51649,D001943,1
25151356,81031,D001943,1
25151356,8894,D001943,1
25151357,1029,C562729,1
25151357,120114,C562729,1
25151357,1387,C562729,1
25151357,2033,C562729,1
25151357,2195,C562729,1
25151357,2196,C562729,1
25151357,4780,C562729,1
25151357,4851,C562729,1
25151357,4853,C562729,1
25151357,4854,C562729,1
25151357,55294,C562729,1
25151357,58508,C562729,1
25151357,5925,C562729,1
25151357,595,C562729,1
25151357,7157,C562729,1
25151357,7403,C562729,1
25151357,79633,C562729,1
25151357,8085,C562729,1
25151357,84962,C562729,1
25164820,6647,D000690,1
25168514,2617,C537993,1
25168896,57152,D007645,1
25173107,5373,D005901,1
25179242,445,D020159,1
25182422,8856,D005234,1
25194279,90417,D002294,1
25216247,3569,D011658,1
25216247,6696,D011658,1
25216247,7124,D011658,1
25223841,2887,D012559,1
25251685,2158,D002836,1
25256405,3425,D008059,1
25260352,775,C536962,1
25261935,6392,D008545,1
25275603,1244,C535575,1
25275603,4363,C535575,1
25275603,5243,C535575,1
25275603,9429,C535575,1
25277525,4609,D015266,1
25279756,6648,D010300,1
25288802,5236,C567859,1
25288807,1476,D020194,1
25297839,10866,D006562,1
25303641,3709,D057767,1
25307878,860,D012516,1
25310577,84159,D054198,1
25329396,5037,D002292,1
25344691,54894,D015179,1
25344691,54894,D016889,1
25362482,7015,D006528,1
25378237,3949,D006938,1
25383969,7015,D013964,1
25388157,3553,D005355,1
25388907,1387,D012415,1
25392278,3553,D000855,1
25392278,3557,D000855,1
25392278,7124,D000855,1
25407941,440854,D057765,1
25407941,56946,D057765,1
25407941,6778,D057765,1
25407941,84079,D057765,1
25410422,117581,C536385,1
25412741,23384,C538387,1
25420144,3756,D004827,1
2542324,203,C567228,1
25427968,2243,D000347,1
25427968,2244,D000347,1
25427968,2266,D000347,1
25446850,10257,D004715,1
25446850,231,D004715,1
25446850,5320,D004715,1
25446850,5737,D004715,1
25446850,5743,D004715,1
25446850,8644,D004715,1
25447906,25836,D003635,1
25449986,538,D001019,1
25466284,727857,C563721,1
2547386,7200,D002375,1
25474318,7490,D009442,1
25476525,10580,D003928,1
25480986,10908,C536554,1
25480986,10908,D007849,1
25485837,11176,D011471,1
25517965,4846,D007248,1
25527335,406906,D056486,1
25530438,2705,D015427,1
25537362,4593,C536647,1
25543051,604,D008228,1
25545329,3949,D006938,1
2554740,5443,D012640,1
2554740,5443,D013036,1
25550078,2157,D006467,1
25550158,6554,D006509,1
25557950,9223,D003424,1
25557950,9635,D003424,1
25559195,23036,D015179,1
25559196,3123,D003093,1
25559196,3123,D003424,1
